date,mine,nps_score,first_name,last_name,customer_observations
28-11-2024,AMG MINERAÇÃO,10,JESSICA,ADHIKARI,"WE'RE CURRENTLY TRIALING THE LASER, RADAR, SEISMIC SENSOR, GROUND MOVEMENT DETECTOR WHICH INCLUDES PREDICTIVE ANALYTICS. SUPPORT FROM THE 24/7 MONITORING, MAINTENANCE SERVICE HAS BEEN RELIABLE. ITÂ€™S MADE A NOTICEABLE DIFFERENCE IN OUR OPERATIONS."
28-11-2024,OK TEDI MINE,9,STEVEN,NAVARRO,"WE'VE INSTALLED RADAR, LASER, GROUND MOVEMENT DETECTOR, SEISMIC SENSOR DELIVERING PREDICTIVE ANALYTICS, DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS. THEIR 24/7 MONITORING, ONSITE INSTALLATION, REMOTE DIAGNOSTICS, MAINTENANCE SERVICE HAS BEEN RELIABLE. HONESTLY, COULDNÂ€™T ASK FOR BETTER UPTIME OR INSIGHT."
28-11-2024,SILVER DRILLING HOLDINGS,10,STEVEN,BOYER,"YES, I WOULD RECOMMEND FOR THE EXCELLENT SERVICE, VERY QUALIFIED AND POLITE."
29-11-2024,GERDAU S/A - VARZEA DO LOPES,10,MICHAEL,UPTON,"WE'RE USING THE RADAR EQUIPPED WITH DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS, REAL-TIME ALERTS. SUPPORT FROM THE 24/7 MONITORING, ONSITE INSTALLATION, REMOTE DIAGNOSTICS, MAINTENANCE SERVICE HAS BEEN RELIABLE. WE'RE QUITE CHUFFED WITH HOW EVERYTHINGÂ€™S WORKED SO FAR."
29-11-2024,COPPER DRILLING CO,10,TAMMY,GARZA,WE HAVE NO ISSUES DEALING WITH COMPANY. I AM REALLY HAPPY WITH  THE SYSTEM AND THE SERVICES THEY PROVIDE.
29-11-2024,BLUE METALS INDUSTRIES,10,MARGARET,GORDON,"YES, I WOULD RECOMMEND FOR THE GREAT CUSTOMER SUPPORT AND THE EXCELLENT EQUIPMENT."
29-11-2024,CONTINENTAL PROSPECTING CORP,10,AMANDA,LOPEZ,THE RADAR SYSTEM IS VERY RELIABLE AND THEY PROVIDE VERY GOOD SUPPORT SO I'M QUITE HAPPY WITH COMPANY.
01-12-2024,PT ARUTMIN INDONESIA,7,JULIE,STEFANO,"WE'VE INSTALLED LASER FEATURING REAL-TIME ALERTS. SUPPORT FROM THE REMOTE DIAGNOSTICS, ONSITE INSTALLATION, MAINTENANCE SERVICE, 24/7 MONITORING, SUPPORT DESK HAS BEEN RELIABLE. ITÂ€™S MADE A NOTICEABLE DIFFERENCE IN OUR OPERATIONS."
01-12-2024,TITAN ORE INC,10,THOMAS,MENDEZ,GOOD SERVICE BUT WOULD RECOMMEND TO IMPROVE DISTANCE MEASUREMENTS AND IMPLEMENT ELECTRONICAL SPENDINGS.
01-12-2024,SILVER METALS GROUP,7,JONATHAN,MALDONADO,"THEY HAVE MANY COMPETITORS NOW WITH VERY COMPETITIVE PRICING, SO OFFERING DISCOUNTED PRICES WOULD BE GOOD. I ALSO SUGGEST THEY SHOULD MAINTAIN A STRONG INTERNAL RELATIONSHIP WITH CUSTOMERS. IN COMPARISON TO COMPETITORS, THEIR RESPONSE TIME IS VERY SLOW. THIS YEAR, WE HAVEN'T HAD ANY MEETINGS OR COMMUNICATION WITH COMPANY REGARDING MATTERS SUCH AS CONTRACT EXTENSIONS, MAINTENANCE, AND SERVICE."
02-12-2024,LA COLORADA MINE,8,MELISSA,DAMAN,"WE'RE USING THE GROUND MOVEMENT DETECTOR, LASER THAT COMES WITH DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS. WE'RE PLEASED WITH THE MAINTENANCE SERVICE HAS BEEN RELIABLE. LA TECNOLOGÃ­A HA AYUDADO MUCHO CON LA SEGURIDAD DE LA MINA."
03-12-2024,ANGLOAMERICAN BARRO ALTO,9,ALEX,KATRAGJINI,"OUR SITE RELIES ON THE GROUND MOVEMENT DETECTOR, LASER THAT COMES WITH DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS, REAL-TIME ALERTS. WE'VE BENEFITED FROM THE ONSITE INSTALLATION, SUPPORT DESK, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. WE'RE QUITE CHUFFED WITH HOW EVERYTHINGÂ€™S WORKED SO FAR."
04-12-2024,STEEL MINERALS INDUSTRIES,9,JEREMY,FOLEY,"THE SERVICE IS GENERALLY QUITE GOOD. THEY HAVEN'T REALLY DISAPPOINTED US EVERY STEP OF THE WAY. IN TERMS OF RESEARCH AND DEVELOPMENT, THEY HAVE EXCELLED IN THAT AREA. WHEN WE HAVE SUPPORT REQUESTS, THEY'RE VERY ACCOMMODATING. GENERALLY, THEY DELIVERED A VERY GOOD SERVICE AND I'M REALLY SATISFIED. THE PRODUCT IS ALSO VERY RELIABLE. AS TO SUGGESTIONS, MAYBE FOR THEM TO JUST KEEP DOING WHAT THEY'RE DOING,  AND FURTHER INVEST IN RESEARCH AND DEVELOPMENT TO ENHANCE AND UPGRADE THEIR PRODUCTS."
05-12-2024,BLUE EXPLORATION PLC,9,JENNIFER,DAY,"YES, I WOULD RECOMMEND, BUT THE SERIES 3 RADARS CANNOT BE SWITCHED ON REMOTELY, WHICH I CONSIDER A PROBLEM. I HAVE COMMUNICATED THIS TO THE COMPANY REPEATEDLY AND HASN’T RECEIVED A SATISFACTORY RESPONSE OR SOLUTION."
05-12-2024,ROCK ORE PARTNERS,9,HOLLY,BERRY,VERY GOOD AFTER-SALE SERVICE.
06-12-2024,HIDROELECTRICA HIDROITUANGO,9,DAWN,BECERRA,"THE TEAM DEPLOYED RADAR, GROUND MOVEMENT DETECTOR DELIVERING DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS, REAL-TIME ALERTS. SUPPORT FROM THE SUPPORT DESK, MAINTENANCE SERVICE HAS BEEN RELIABLE. ITÂ€™S MADE A NOTICEABLE DIFFERENCE IN OUR OPERATIONS."
06-12-2024,CONTINENTAL PROSPECTING HOLDINGS,7,SARA,CLAY,"WE'RE HAVING A LOT OF ISSUES WITH SETTING UP THE SSR-OMNI  SINCE WE BOUGHT THEM AND IT'S NOT WORKING AS EXPECTED. ALSO, WHEN I WAS ON CALL, IT'S HARD TO GET HELP ESPECIALLY AT NIGHT BECAUSE ON SITE WE HAVE A 24/7 COVERAGE AND AFTER HOURS, THE SUPPORT COMES FROM AUSTRALIA WHICH DOES THINGS DIFFERENTLY. IF THEY HAVE AN ON-CALL/AFTER-HOURS SUPPORT BASED IN NORTH AMERICA THEN THAT WOULD BE GREAT."
06-12-2024,GOLD EXTRACTION HOLDINGS,9,AMANDA,KELLER,"BASED ON MY EXPERIENCE, COMPANY TECHNOLOGY IS VERY GOOD IN CRITICAL MONITORING ESPECIALLY THE SSR, SO I HIGHLY RECOMMEND THEM TO OTHER MINE SITES. HOWEVER, I AM NOT HAPPY WITH THE GMS. WE HAD TOO MANY PROBLEMS WITH THAT AND THE RELIABILITY IS NOT VERY GOOD,  THAT'S WHY WE STOPPED THE CONTRACT ON THAT."
07-12-2024,PARABURDOO,10,JACOB,DAMAN,"THE TEAM DEPLOYED RADAR, LASER, GROUND MOVEMENT DETECTOR FEATURING DATA VISUALIZATION DASHBOARD. THEIR REMOTE DIAGNOSTICS, SUPPORT DESK, MAINTENANCE SERVICE, ONSITE INSTALLATION HAS BEEN RELIABLE. MUY SATISFECHOS CON EL SERVICIO RECIBIDO HASTA AHORA."
07-12-2024,ELITE RESOURCES INC,10,SUSAN,ROBERSON,"YES, I WOULD RECOMMEND THEM DUE TO THEIR GOOD SERVICE AND SUPPORT."
08-12-2024,PRIME MINING CO,10,HOLLY,MCCULLOUGH,"THEY PROVIDE VERY GOOD SUPPORT AND THE TECHNOLOGY IS VERY HELPFUL IN MINING OPERATIONS. WE HAVEN'T REALLY HAD ANY MAJOR PROBLEMS, SO I WOULD RECOMMEND THEM TO OTHER MINE SITES."
08-12-2024,GLOBAL EXPLORATION PARTNERS,8,DEBORAH,BARKER,"YES, I RECOMMEND DUE TO A GOOD QUALITY SERVICE."
09-12-2024,GRUYERE GOLD MINE,10,IAN,VALENCIA JERI,"WE'RE USING THE LASER, GROUND MOVEMENT DETECTOR DELIVERING DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS, PREDICTIVE ANALYTICS. WE'RE PLEASED WITH THE SUPPORT DESK, ONSITE INSTALLATION, 24/7 MONITORING, MAINTENANCE SERVICE HAS BEEN RELIABLE. BLOODY BRILLIANT SUPPORT, IF I MAY SAY SO."
09-12-2024,BLACK MOUNTAIN GAMSBERG,10,JAMES,VELASQUEZ,"OUR SITE RELIES ON THE RADAR, LASER EQUIPPED WITH REAL-TIME ALERTS. WE'VE BENEFITED FROM THE 24/7 MONITORING, REMOTE DIAGNOSTICS, ONSITE INSTALLATION, MAINTENANCE SERVICE, SUPPORT DESK HAS BEEN RELIABLE. THIS HAS REALLY IMPROVED OUR CONFIDENCE IN SLOPE STABILITY."
10-12-2024,ANGLOAMERICAN BARRO ALTO,8,BRITTANY,BECERRA,"OUR SITE RELIES ON THE SEISMIC SENSOR, GROUND MOVEMENT DETECTOR, RADAR WHICH INCLUDES PREDICTIVE ANALYTICS, REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD. WE'VE BENEFITED FROM THE SUPPORT DESK, MAINTENANCE SERVICE, ONSITE INSTALLATION HAS BEEN RELIABLE. FRANKLY, ITÂ€™S TOP-NOTCH GEAR FOR A DANGEROUS JOB."
10-12-2024,HAIL CREEK COLLIERY,8,KARI,VALDEZ,"WE'RE CURRENTLY TRIALING THE RADAR, GROUND MOVEMENT DETECTOR, LASER DELIVERING DATA VISUALIZATION DASHBOARD. SUPPORT FROM THE SUPPORT DESK, MAINTENANCE SERVICE HAS BEEN RELIABLE. WE'RE QUITE CHUFFED WITH HOW EVERYTHINGÂ€™S WORKED SO FAR."
10-12-2024,GLOBAL DRILLING INDUSTRIES,9,LOGAN,COLLINS,I RECOMMEND BECAUSE I'M SATISFIED WITH THE QUALITY OF THE SERVICE. NOT A 10 BECAUSE THERE IS ALWAYS ROOM FOR IMPROVEMENT.
11-12-2024,ROSSING URANIUM MINE,9,KEVIN,REEVE,"THE TEAM DEPLOYED RADAR PROVIDING REAL-TIME ALERTS. SUPPORT FROM THE MAINTENANCE SERVICE, REMOTE DIAGNOSTICS, SUPPORT DESK, ONSITE INSTALLATION HAS BEEN RELIABLE. THIS HAS REALLY IMPROVED OUR CONFIDENCE IN SLOPE STABILITY."
11-12-2024,SILVER DRILLING INC,8,KENNETH,LEE,NONE.
12-12-2024,NCHANGA MINE,9,DAVID,TESSOLINI,"WE'VE INSTALLED SEISMIC SENSOR, LASER, RADAR, GROUND MOVEMENT DETECTOR WHICH INCLUDES REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. THEIR SUPPORT DESK, REMOTE DIAGNOSTICS, MAINTENANCE SERVICE, 24/7 MONITORING HAS BEEN RELIABLE. HONESTLY, COULDNÂ€™T ASK FOR BETTER UPTIME OR INSIGHT."
12-12-2024,ANDINA,8,JAMES,TEJADA JR.,"WE GOT THE RADAR, LASER, SEISMIC SENSOR, GROUND MOVEMENT DETECTOR EQUIPPED WITH REAL-TIME ALERTS, PREDICTIVE ANALYTICS. THEIR REMOTE DIAGNOSTICS HAS BEEN RELIABLE. FRANKLY, ITÂ€™S TOP-NOTCH GEAR FOR A DANGEROUS JOB."
12-12-2024,ROCK DRILLING INDUSTRIES,5,AMBER,JOHNSON,"SORRY, I'M GIVING A LOW SCORE BECAUSE I'M NOT GETTING GOOD CUSTOMER SERVICE. WE'RE HAVING A LOT OF PROBLEMS AND EVERYTIME I SPEAK TO THEM AND THEY'RE SAYING THEY WILL IMPROVE, I'M STILL HAVING THE SAME ISSUES."
13-12-2024,RADOMIRO TOMIC,10,WILLIAM,MASASENG,"WE'RE CURRENTLY TRIALING THE RADAR, GROUND MOVEMENT DETECTOR THAT COMES WITH DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. THE MAINTENANCE SERVICE, 24/7 MONITORING HAS BEEN RELIABLE. MUY SATISFECHOS CON EL SERVICIO RECIBIDO HASTA AHORA."
13-12-2024,GOLD METALS CO,9,CAMERON,COMPTON,"THE SUPPORT IS REALLY GOOD, BUT THE SOFTWARE COULD BE BETTER. OVERALL, THE EXPERIENCE HAS BEEN POSITIVE AND I WOULD RECOMMEND THEM TO OTHER MINE SITES."
14-12-2024,PARABURDOO,10,CANDICE,SANTANDER,"WE'RE USING THE GROUND MOVEMENT DETECTOR, LASER, RADAR, SEISMIC SENSOR THAT COMES WITH DATA VISUALIZATION DASHBOARD. THE REMOTE DIAGNOSTICS HAS BEEN RELIABLE. HONESTLY, COULDNÂ€™T ASK FOR BETTER UPTIME OR INSIGHT."
16-12-2024,VALE VARGEM GRANDE,8,JUSTIN,COWAN,"WE'RE CURRENTLY TRIALING THE RADAR, LASER, GROUND MOVEMENT DETECTOR, SEISMIC SENSOR PROVIDING REAL-TIME ALERTS. WE'VE BENEFITED FROM THE 24/7 MONITORING, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. THIS HAS REALLY IMPROVED OUR CONFIDENCE IN SLOPE STABILITY."
16-12-2024,COPPER MINERALS INDUSTRIES,8,ALICIA,HERNANDEZ,"I GUESS IN TERMS OF TECHNOLOGY, COMPANY IS GOOD. THE ONLY PROBLEM SOMETIMES IS THE WAY WE UTILIZE THE EQUIPMENT, WE ALWAYS WANT TO HAVE A GOOD SET UP. AS A CLIENT, WE WOULD LIKE TO HAVE THE LATEST TECHNOLOGY AT ALL TIMES WITHOUT HAVING TO PURCHASE A NEW ONE, LIKE A MODULAR UPGRADE, WHERE YOU DON'T NEED TO BUY THE WHOLE RADAR. BUT I CAN SAY THE REST IS GOOD WITH COMPANY AND WE ARE JUST WAITING FOR THEM TO RELEASE A NEW SET OF TECHNOLOGY."
17-12-2024,PT BORNEO INDOBARA,6,JOHN,ILMAN,"WE'VE INSTALLED GROUND MOVEMENT DETECTOR, LASER, SEISMIC SENSOR DELIVERING DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS, REAL-TIME ALERTS. APPRECIATE THE 24/7 MONITORING, ONSITE INSTALLATION, MAINTENANCE SERVICE, SUPPORT DESK HAS BEEN RELIABLE. MUY SATISFECHOS CON EL SERVICIO RECIBIDO HASTA AHORA."
17-12-2024,LA SINO-CONGOLAISE DES MINES S.A. ??????????,8,TERESA,IRELAND,"THE TEAM DEPLOYED SEISMIC SENSOR, LASER FEATURING DATA VISUALIZATION DASHBOARD. WE'VE BENEFITED FROM THE ONSITE INSTALLATION, REMOTE DIAGNOSTICS, MAINTENANCE SERVICE, SUPPORT DESK HAS BEEN RELIABLE. HONESTLY, COULDNÂ€™T ASK FOR BETTER UPTIME OR INSIGHT."
17-12-2024,SOUTHERN RESOURCES CO,9,JAMES,MORALES,"I'M SATISFIED WITH THE SYSTEM AND THE SUPPORT FROM COMPANY AND I AM HAPPY TO RECOMMEND THEM TO OTHER MINE SITES. THE RESPONSE TIME IS EXCELLENT, AND THEY ARE QUICK IN RESOLVING ANY ISSUES. I HAVE NO PROBLEMS WITH THEM AND HAVE NO SUGGESTIONS FOR IMPROVEMENT."
17-12-2024,BLUE EXPLORATION CORP,9,SCOTT,HALL,THE SUPPORT TEAM IS VERY GOOD - PROVIDE HIGH LEVEL SERVICE - AND THE PRODUCTS ARE GREAT QUALITY  TOO.
18-12-2024,SAN FRANCISCO MINE,10,JEREMIAH,MALESA,"THE TEAM DEPLOYED SEISMIC SENSOR, GROUND MOVEMENT DETECTOR, LASER, RADAR EQUIPPED WITH PREDICTIVE ANALYTICS, DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS. THE SUPPORT DESK HAS BEEN RELIABLE. WE'RE QUITE CHUFFED WITH HOW EVERYTHINGÂ€™S WORKED SO FAR."
18-12-2024,HAIL CREEK COLLIERY,9,RICHARD,SEBASTIAO,"WE GOT THE RADAR THAT COMES WITH REAL-TIME ALERTS, PREDICTIVE ANALYTICS, DATA VISUALIZATION DASHBOARD. WE'VE BENEFITED FROM THE ONSITE INSTALLATION HAS BEEN RELIABLE. THEREÂ€™S BEEN A MARKED IMPROVEMENT IN SITE SAFETY."
18-12-2024,CONTINENTAL DRILLING GROUP,10,RACHEL,SANCHEZ,"GP'S WORK IS VERY GOOD, THE SUPPORT SERVICE IS PUNCTUAL IN RELATION TO TECHNICAL ENQUIRIES AND MAINTENANCE. SOMETIMES, THEY NEED TO ALIGN REPORTS AND ANALYSIS, BUT OVERALL I AM VERY SATISFIED."
18-12-2024,SILVER EXTRACTION CORP,9,TYRONE,MILLER,"YES, I WOULD RECOMMEND, THEY HAVE GOOD SERVICE."
18-12-2024,BLUE PROSPECTING PLC,8,JESSICA,THOMAS,"I HAVE DONE THIS MULTIPLE TIMES ALREADY AND AS I'VE BEEN TELLING, THEY NEED TO IMPROVE THEIR PRICING. THE SUPPORT IS GOOD, BUT THEY ARE MORE EXPENSIVE THAN THE OTHER COMPETITORS IN THE MARKET."
19-12-2024,"SHENHUA GROUP ZHUNGER ENERGY CO., LTD HEIDAIGOU COAL MINE ??????????????????",6,LAURA,SNYDERS,"THE TEAM DEPLOYED LASER, RADAR, GROUND MOVEMENT DETECTOR, SEISMIC SENSOR PROVIDING REAL-TIME ALERTS. WE'RE PLEASED WITH THE REMOTE DIAGNOSTICS, MAINTENANCE SERVICE HAS BEEN RELIABLE. HONESTLY, COULDNÂ€™T ASK FOR BETTER UPTIME OR INSIGHT."
20-12-2024,DAWSON,8,CARLA,OLIVA,"WE'RE USING THE GROUND MOVEMENT DETECTOR, LASER, RADAR, SEISMIC SENSOR EQUIPPED WITH REAL-TIME ALERTS, PREDICTIVE ANALYTICS, DATA VISUALIZATION DASHBOARD. THE ONSITE INSTALLATION, MAINTENANCE SERVICE HAS BEEN RELIABLE. HONESTLY, COULDNÂ€™T ASK FOR BETTER UPTIME OR INSIGHT."
20-12-2024,KOV MINE,9,ELIZABETH,PALOMINO,"THE TEAM DEPLOYED RADAR WHICH INCLUDES REAL-TIME ALERTS, PREDICTIVE ANALYTICS. THE ONSITE INSTALLATION, MAINTENANCE SERVICE, REMOTE DIAGNOSTICS, SUPPORT DESK HAS BEEN RELIABLE. FRANKLY, ITÂ€™S TOP-NOTCH GEAR FOR A DANGEROUS JOB."
20-12-2024,GIBRALTAR MINE,9,KIRSTEN,KABUYA,"WE GOT THE GROUND MOVEMENT DETECTOR, LASER, SEISMIC SENSOR PROVIDING DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS, REAL-TIME ALERTS. SUPPORT FROM THE 24/7 MONITORING HAS BEEN RELIABLE. FRANKLY, ITÂ€™S TOP-NOTCH GEAR FOR A DANGEROUS JOB."
21-12-2024,THABAZIMBI,9,JAMES,ZAYETTE,"WE GOT THE LASER, SEISMIC SENSOR FEATURING DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. THEIR MAINTENANCE SERVICE, ONSITE INSTALLATION, REMOTE DIAGNOSTICS, SUPPORT DESK, 24/7 MONITORING HAS BEEN RELIABLE. FRANKLY, ITÂ€™S TOP-NOTCH GEAR FOR A DANGEROUS JOB."
22-12-2024,"TIBET HUATAILONG MINING DEVELOPMENT CO., LTD ?????????????",10,YVETTE,TIMO,"OUR SITE RELIES ON THE RADAR, SEISMIC SENSOR THAT COMES WITH REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD. WE'RE PLEASED WITH THE ONSITE INSTALLATION, 24/7 MONITORING, MAINTENANCE SERVICE, REMOTE DIAGNOSTICS, SUPPORT DESK HAS BEEN RELIABLE. MUY SATISFECHOS CON EL SERVICIO RECIBIDO HASTA AHORA."
24-12-2024,DIAVIK DIAMOND MINE - SURFACE OPS,9,ANTHONY,SIWAKWI,"WE'RE USING THE LASER, RADAR, SEISMIC SENSOR, GROUND MOVEMENT DETECTOR FEATURING REAL-TIME ALERTS. APPRECIATE THE ONSITE INSTALLATION, SUPPORT DESK HAS BEEN RELIABLE. WE'RE QUITE CHUFFED WITH HOW EVERYTHINGÂ€™S WORKED SO FAR."
24-12-2024,TITAN DIGS CORP,10,JOE,WALTER,"YES, I WOULD RECOMMEND THEM DUE TO THE RELIABILITY OF THE EQUIPMENT AND THE SUPPORT IN THE FIELD."
25-12-2024,LAKE LINDSAY - CAPCOAL,8,COURTNEY,VELASQUEZ,"WE'VE INSTALLED RADAR, LASER WHICH INCLUDES PREDICTIVE ANALYTICS, REAL-TIME ALERTS. WE'RE PLEASED WITH THE SUPPORT DESK, MAINTENANCE SERVICE, ONSITE INSTALLATION, 24/7 MONITORING HAS BEEN RELIABLE. THEREÂ€™S BEEN A MARKED IMPROVEMENT IN SITE SAFETY."
25-12-2024,PHU BIA,9,SUZANNE,VALENCIA JERI,"OUR SITE RELIES ON THE LASER, RADAR, GROUND MOVEMENT DETECTOR, SEISMIC SENSOR DELIVERING DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS. SUPPORT FROM THE MAINTENANCE SERVICE, 24/7 MONITORING, ONSITE INSTALLATION, SUPPORT DESK HAS BEEN RELIABLE. LA TECNOLOGÃ­A HA AYUDADO MUCHO CON LA SEGURIDAD DE LA MINA."
25-12-2024,GREEN DRILLING CORP,10,SAMUEL,INGRAM,"I AM GIVING THEM A 10/10. WE ACTUALLY HAD AN ISSUE ON SITE AND WE HAD TO GET A SYSTEM URGENTLY. I HAD THE PLEASURE OF WORKING WITH DEVON BRYAN WELCH, A SALES SPECIALIST IN YOUR JOHANNESBURG OFFICE, WHO PROVIDED US WITH EXCELLENT SERVICE. DESPITE THE INITIAL ESTIMATE OF A 10-WEEK DELIVERY TIME FOR THE REQUIRED ITEM, DEVON REMARKABLY MANAGED TO HAVE IT DELIVERED TO US IN 2 WEEKS! I AM ABSOLUTELY SATISFIED WITH COMPANY."
25-12-2024,PIONEER PROSPECTING PLC,8,KEITH,HAWKINS,"I WOULD RECOMMEND BECAUSE I AM SATISFIED WITH THE SERVICE, BUT I DON'T BELIEVE THE TECHNOLOGY IS THE BEST."
26-12-2024,PT ARUTMIN INDONESIA,9,DANNY,JARA LAVANDEROS,"OUR SITE RELIES ON THE LASER, GROUND MOVEMENT DETECTOR, SEISMIC SENSOR FEATURING PREDICTIVE ANALYTICS, REAL-TIME ALERTS, DATA VISUALIZATION DASHBOARD. SUPPORT FROM THE 24/7 MONITORING, SUPPORT DESK, REMOTE DIAGNOSTICS HAS BEEN RELIABLE. THEREÂ€™S BEEN A MARKED IMPROVEMENT IN SITE SAFETY."
26-12-2024,IRON RESOURCES INC,8,GREGORY,KRAMER,"GP ARE ON THE RIGHT ""PATH"" BUT THERE ARE AREAS OF IMPROVEMENT."
27-12-2024,TELFER,9,TASHA,LEIVA,"WE'RE USING THE LASER DELIVERING DATA VISUALIZATION DASHBOARD, PREDICTIVE ANALYTICS. WE'VE BENEFITED FROM THE SUPPORT DESK, MAINTENANCE SERVICE, REMOTE DIAGNOSTICS, ONSITE INSTALLATION HAS BEEN RELIABLE. LA TECNOLOGÃ­A HA AYUDADO MUCHO CON LA SEGURIDAD DE LA MINA."
27-12-2024,CONTINENTAL GEOTECH ENTERPRISES,8,JANICE,FLORES,"THE SERVICE IS REALLY GOOD, THOUGH IT'S FAIRLY EXPENSIVE FOR MAINTENANCE, AND SOME PARTS NEED TO BE REPLACED. IN GENERAL, THE SYSTEM OR RADAR IS GOOD, AND THE OVERALL EXPERIENCE HAS BEEN POSITIVE, IN MY OPINION."
27-12-2024,GOLD GEOTECH HOLDINGS,9,MOLLY,RILEY,"I WORKED WITH COMPANY A LONG TIME AGO. I HAVE ALREADY MOVED ON FROM KOLOMELA AND AM NOW IN A CONSULTING ROLE, BUT BASED ON THE TIME I WAS STILL WORKING WITH COMPANY, I WOULD GIVE THEM A 9/10. FOR ME, IT WAS ALL ABOUT THE AFTER-SALES SERVICE. THE AVAILABILITY OF THE MACHINE WAS DEPENDABLE, THE SOFTWARE WAS VERY USER-FRIENDLY, AND EVEN THE OFF-SITE MONITORING WAS GREAT. I CAN'T REALLY THINK OF ANYTHING FOR THEM TO IMPROVE ON, AND I DON'T THINK IT WILL STILL BE RELEVANT."
28-12-2024,PT BORNEO INDOBARA,10,ASHLEY,SIWAKWI,"WE'VE INSTALLED SEISMIC SENSOR, RADAR, GROUND MOVEMENT DETECTOR, LASER DELIVERING PREDICTIVE ANALYTICS, DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS. WE'VE BENEFITED FROM THE SUPPORT DESK, 24/7 MONITORING, ONSITE INSTALLATION, REMOTE DIAGNOSTICS, MAINTENANCE SERVICE HAS BEEN RELIABLE. MUY SATISFECHOS CON EL SERVICIO RECIBIDO HASTA AHORA."
28-12-2024,UNITED EXTRACTION INC,9,TROY,MCDANIEL,"YES, I WOULD RECOMMEND THEM. THEY HAVE A LOT OF EXPERIENCE AND THEY ALWAYS PROVIDE SOLUTIONS BESIDES THE ECONOMICAL SIDE."
28-12-2024,GLOBAL EXTRACTION PLC,8,DEVIN,BYRD,"I WOULD DEFINITELY RECOMMEND COMPANY TO OTHER MINE SITES. THE CRITICAL MONITORING IS VERY GOOD ESPECIALLY IN CATCHING UP SCENES THAT ARE NOT VISIBLE TO US. THIS IS VERY USEFUL FOR PREDICTING INSTABILITY IN THE PIT. IN TERMS OF THE SOFTWARE, THE RADAR OFFERS ATMOSPHERIC CORRECTION FOR SSR BUT I DON'T KNOW WHY THE CLIENT HAS TO PURCHASE IT INDIVIDUALLY FROM THE PROGRAM TO GET THE CORRECTION ALGORITHM. ALSO, THE TECHNICAL SUPPORT LACKS A LOT. SOMETIMES IT TAKES A LITTLE BIT OF TIME FOR SOMEONE TO RESPOND."
28-12-2024,ELITE PROSPECTING VENTURES,9,JOHN,GOMEZ,"THE PRODUCT AND THE SERVICES PROVIDED ARE EXCELLENT. THE ONLY THING THEY NEED TO IMPROVE ON, IN MY OPINION, IS THE PRICE, IT'S QUITE HIGH. OTHER THAN THAT, THEY'RE GOOD."
29-12-2024,HUNTER VALLEY OPERATIONS,8,MARGARET,GUYJAYA,"WE GOT THE LASER, RADAR FEATURING REAL-TIME ALERTS, PREDICTIVE ANALYTICS, DATA VISUALIZATION DASHBOARD. APPRECIATE THE SUPPORT DESK, MAINTENANCE SERVICE HAS BEEN RELIABLE. LA TECNOLOGÃ­A HA AYUDADO MUCHO CON LA SEGURIDAD DE LA MINA."
29-12-2024,EL TORO,9,MARY,SHIJIRBAATAR,"OUR SITE RELIES ON THE GROUND MOVEMENT DETECTOR PROVIDING DATA VISUALIZATION DASHBOARD, REAL-TIME ALERTS. WE'VE BENEFITED FROM THE ONSITE INSTALLATION HAS BEEN RELIABLE. HONESTLY, COULDNÂ€™T ASK FOR BETTER UPTIME OR INSIGHT."
29-12-2024,GEITA GOLD MINE,10,SCOTT,KC,"WE GOT THE SEISMIC SENSOR, LASER, RADAR, GROUND MOVEMENT DETECTOR DELIVERING REAL-TIME ALERTS, PREDICTIVE ANALYTICS, DATA VISUALIZATION DASHBOARD. APPRECIATE THE REMOTE DIAGNOSTICS, ONSITE INSTALLATION, 24/7 MONITORING, SUPPORT DESK HAS BEEN RELIABLE. LA TECNOLOGÃ­A HA AYUDADO MUCHO CON LA SEGURIDAD DE LA MINA."
